item_category,buy,cart,fav,pv
13950,1,0,0,15
13951,0,1,0,8
13952,0,0,0,2
13953,1,3,0,26
13954,2,6,1,120
13955,0,0,0,3
13957,1,1,1,90
13958,0,0,0,3
13959,0,0,0,1
13961,4,5,1,133
13962,0,0,0,1
13963,43,103,33,2187
13964,2,1,1,43
13968,0,0,0,47
13970,0,0,0,1
13971,84,83,65,3352
13972,0,1,1,21
13973,5,2,13,463
13974,0,0,0,2
13976,1,2,2,53
13979,0,9,4,416
13980,24,43,29,1530
13981,0,0,0,3
13982,0,0,0,6
13984,2,4,2,45
13985,55,139,30,1807
13987,0,0,0,12
13988,2,3,22,252
13989,8,16,2,271
13991,0,0,0,7
13992,0,0,0,3
13993,0,0,0,3
13997,0,0,1,2
13998,1,1,0,12
13999,1,0,1,47
14002,2,19,7,426
14004,0,1,1,38
14005,1,2,1,64
14006,16,41,14,810
14008,0,0,0,3
14011,0,1,0,18
14014,0,4,0,25
14015,3,8,2,69
14016,2,0,0,26
14017,1,5,6,159
14018,10,21,13,541
14020,0,0,0,5
14021,0,0,0,18
14023,6,14,12,669
14024,19,30,31,1415
14027,1,0,1,33
14028,0,1,0,2
14033,110,256,82,5817
14035,2,2,2,260
14038,31,137,164,4503
14041,28,67,15,903
14045,0,1,0,17
14046,1,1,0,8
14047,7,12,1,360
14049,1,7,8,204
14050,14,25,2,258
14051,0,2,0,78
14053,0,1,0,30
14054,1,1,2,22
14055,3,8,1,51
14056,0,0,1,39
14057,2,2,1,59
14060,1,1,1,61
14061,29,66,42,1929
14064,11,11,8,667
14065,0,1,1,11
14066,2,7,9,184
14068,2,1,0,32
14071,0,0,0,6
14072,0,0,0,4
14073,17,48,1,189
14074,0,0,0,9
14075,1,3,0,44
14076,0,1,0,28
14078,0,0,0,60
14079,479,2515,2189,93007
14080,0,1,3,86
